txn_id,coordinator,regions,partitions,generator,restarts,global_log_pos,sent_at,received_at
287818660184065,16777217,1,1,0,0,1;264119,1744201289747238150,1744201290179406134
202615098966016,16777216,1,0,0,0,1;161877,1744201285454550633,1744201285711565769
224987583610880,16777216,1,1;0,0,0,1;180002;-1;1;185850,1744201286367599817,1744201286643299793
221023328796672,16777216,0;1,0;1,0,0,1;181577;0;181745;-1;1;175676;0;175765,1744201286196137249,1744201286471493990
85813463351296,16777216,1,0,0,0,1;46380,1744201281451000388,1744201281569011388
200209917280256,16777216,1,1;0,0,0,1;153314;-1;1;159337,1744201285364451719,1744201285611921373
239581882482689,16777217,0;1,0,0,0,1;202327;0;202545,1744201287026145515,1744201287349117744
132087440998400,16777216,1,0,0,0,1;93371,1744201282982122755,1744201283209505555
202537789554688,16777216,1,1,0,0,1;155773,1744201285452187261,1744201285707129320
215323907194880,16777216,1,0,0,0,1;175261,1744201285963102568,1744201286226735403
221379811082240,16777216,0;1,0,0,0,1;181862;0;182118,1744201286213747190,1744201286490174533
100034100068353,16777217,1,1;0,0,0,1;51177;-1;1;56919,1744201281748328432,1744201282001408315
261275762294784,16777216,0;1,0;1,0,0,1;230611;0;230896;-1;1;225064;0;225240,1744201288170442195,1744201288529526782
274010340327424,16777216,1,0,0,0,1;248309,1744201288889019937,1744201289266977157
159046950715392,16777216,0;1,1;0,0,0,1;114201;0;114363;-1;1;120125;0;120401,1744201283931251573,1744201284157631557
306892609945600,16777216,0;1,1,0,0,1;293390;0;293631,1744201291025533718,1744201291440308699
202911451709441,16777217,0;1,1,0,0,1;156278;0;156359,1744201285466184660,1744201285724235414
148489921101824,16777216,0;1,1;0,0,0,1;103987;0;104109;-1;1;109914;0;110121,1744201283567206286,1744201283793011040
127298552463361,16777217,0;1,1;0,0,0,1;82453;0;82596;-1;1;88526;0;88838,1744201282815282694,1744201283043806489
77756104704000,16777216,0;1,1;0,0,0,0;36401;1;36733;-1;0;42449;1;42745,1744201281132744538,1744201281421342141
188811074076672,16777216,1,1,0,0,1;142302,1744201284958165196,1744201285184489154
255971477684224,16777216,1,1,0,0,1;217649,1744201287873181062,1744201288230632640
191327924912128,16777216,0;1,0,0,0,1;150705;0;150904,1744201285046667228,1744201285274639124
87333881774080,16777216,0;1,0,0,0,1;47268;0;47367,1744201281487636662,1744201281606015142
86698226614272,16777216,1,0,0,0,1;46850,1744201281472477538,1744201281588301807
265038153646080,16777216,1,1;0,0,0,1;230218;-1;1;235693,1744201288375852000,1744201288742437245
162474334617601,16777217,0;1,0;1,0,0,1;123521;0;123661;-1;1;117602;0;117725,1744201284053642014,1744201284277166701
252647172997120,16777216,1,1;0,0,0,1;213362;-1;1;219002,1744201287697903304,1744201288053550411
189378009759744,16777216,0;1,1,0,0,1;143022;0;143140,1744201284981053067,1744201285211296472
143834176552960,16777216,0;1,0,0,0,1;105242;0;105355,1744201283400342020,1744201283626930587
204960151109632,16777216,1,1;0,0,0,1;158288;-1;1;164157,1744201285547059877,1744201285804029918
240522480320513,16777217,0;1,0,0,0,1;203488;0;203719,1744201287072343159,1744201287398498552
147364639670272,16777216,0;1,0,0,0,1;108664;0;108807,1744201283523336366,1744201283745871724
177334921461760,16777216,1,1;0,0,0,1;131588;-1;1;137566,1744201284563732272,1744201284782650871
217767743586304,16777216,1,0;1,0,0,1;177873;-1;1;171927,1744201286059743177,1744201286325195071
270948028645377,16777217,1,0;1,0,0,1;244122;-1;1;238538,1744201288712423040,1744201289091599001
295961918177280,16777216,1,1;0,0,0,1;276583;-1;1;282246,1744201290286661484,1744201290716557428
112498095161344,16777216,0;1,0,0,0,1;72154;0;72490,1744201282249697281,1744201282509084519
76721017585665,16777217,0;1,0,0,0,1;41708;0;42058,1744201281123833759,1744201281189503095
296833796538368,16777216,1,1,0,0,1;278014,1744201290350139449,1744201290777902584
241690711425024,16777216,1,0;1,0,0,1;204790;-1;1;199044,1744201287128494363,1744201287455089203
282145008386048,16777216,0;1,1,0,0,1;255060;0;255203,1744201289379042829,1744201289800861822
247222629302273,16777217,0;1,1;0,0,0,1;206182;0;206297;-1;1;211899;0;212019,1744201287409898060,1744201287753067393
262551367581697,16777217,0;1,1;0,0,0,1;226768;0;226881;-1;1;232261;0;232488,1744201288238325360,1744201288600736871
142335232966657,16777217,0;1,0;1,0,0,1;103800;0;103886;-1;1;97813;0;97894,1744201283347194351,1744201283578292294
87973831901185,16777217,0;1,0;1,0,0,1;47547;0;47661;-1;0;41484;1;41608,1744201281498231537,1744201281615712340
100708409933825,16777217,0;1,0,0,0,1;58225;0;58698,1744201281765072285,1744201282033284902
152226542649345,16777217,0;1,1;0,0,0,1;107629;0;107749;-1;1;113603;0;113727,1744201283692965900,1744201283921745445
241548977504257,16777217,0;1,0;1,0,0,1;204750;0;204884;-1;1;199010;0;199068,1744201287122443299,1744201287451490588
86805600796672,16777216,0;1,0;1,0,0,1;47026;0;47095;-1;0;41025;1;41060,1744201281475383570,1744201281596359052
301519605858304,16777216,1,0,0,0,1;290786,1744201290659468743,1744201291091168016
186586281017344,16777216,0;1,0,0,0,1;146335;0;146469,1744201284888110538,1744201285109560195
189193326166017,16777217,0;1,1;0,0,0,1;142828;0;142926;-1;1;148844;0;148938,1744201284974830931,1744201285204581891
209873593696257,16777217,1,0,0,0,1;169397,1744201285746685231,1744201285997975116
278721919451137,16777217,0;1,1,0,0,1;249856;0;250000,1744201289167470341,1744201289568597250
308928424443904,16777216,0;1,0,0,0,1;301775;0;302083,1744201291149114935,1744201291559782194
308967079149568,16777216,1,1;0,0,0,1;296366;-1;1;301785,1744201291152028291,1744201291560432106
190473226420225,16777217,1,1,0,0,1;144098,1744201285024332637,1744201285249995452
270746165182465,16777217,1,1;0,0,0,1;238221;-1;1;243794,1744201288701197840,1744201289077784134
186083769843713,16777217,1,0,0,0,1;145642,1744201284863380444,1744201285083104016
97289615966208,16777216,1,0;1,0,0,1;54096;-1;1;48189,1744201281680911181,1744201281893429382
83094749052929,16777217,1,1;0,0,0,1;37489;-1;1;43236,1744201281187102622,1744201281487480498
122913390854145,16777217,0;1,1,0,0,1;77956;0;78083,1744201282662117998,1744201282891402934
209216463699968,16777216,0;1,1;0,0,0,1;162864;0;163004;-1;1;168853;0;168991,1744201285717925153,1744201285983389650
154846472699905,16777217,1,1;0,0,0,1;110033;-1;1;115979,1744201283786248799,1744201284009667567
276282378027009,16777217,1,0,0,0,1;251689,1744201289027784964,1744201289416829764
233848101142528,16777216,1,1;0,0,0,1;189790;-1;1;195584,1744201286754664619,1744201287059226224
109616172105729,16777217,0;1,1,0,0,1;62883;0;63127,1744201282134536860,1744201282404246971
104234578083840,16777216,1,0;1,0,0,1;62632;-1;1;56656,1744201281911810882,1744201282172846959
96387672834048,16777216,1,1,0,0,1;46898,1744201281661114751,1744201281847171964
97079162568705,16777217,1,0,0,0,1;53526,1744201281676991984,1744201281888863850
255614995398656,16777216,0;1,0;1,0,0,1;222905;0;223106;-1;1;217371;0;217472,1744201287856696087,1744201288219310669
119013560549377,16777217,0;1,0;1,0,0,1;79775;0;79926;-1;1;73677;0;73835,1744201282511976424,1744201282749755816
160563074170880,16777216,1,1;0,0,0,1;115616;-1;1;121531,1744201283984602724,1744201284204410365
297082904641536,16777216,0;1,0;1,0,0,1;284157;0;284308;-1;1;278433;0;278532,1744201290368394552,1744201290799056335
198938606960640,16777216,1,1;0,0,0,1;152158;-1;1;158100,1744201285316516669,1744201285564097973
261404611313664,16777216,0;1,0;1,0,0,1;230839;0;231084;-1;1;225363;0;225450,1744201288179837494,1744201288540362549
214387604324353,16777217,0;1,0,0,0,1;174413;0;174516,1744201285926604575,1744201286189694830
246320686170113,16777217,1,0,0,0,1;210650,1744201287367464270,1744201287704492560
194046639210496,16777216,0;1,0;1,0,0,1;153368;0;153515;-1;1;147337;0;147486,1744201285142438073,1744201285375306492
144916508311552,16777216,0;1,1,0,0,1;100376;0;100467,1744201283436228083,1744201283662789269
237009197072385,16777217,1,1;0,0,0,1;193260;-1;1;198992,1744201286893817616,1744201287211093740
197134720696321,16777217,0;1,1,0,0,1;150440;0;150555,1744201285254699284,1744201285496075575
307863272554496,16777216,0;1,1,0,0,1;294833;0;294942,1744201291088133893,1744201291495251190
203826279743489,16777217,1,1,0,0,1;157210,1744201285504511582,1744201285761622718
201425393025024,16777216,0;1,1;0,0,0,0;154764;1;154843;-1;1;160708;0;160863,1744201285409728784,1744201285665477390
90404783390721,16777217,1,1,0,0,1;42882,1744201281538381825,1744201281672104027
219073413644289,16777217,0;1,1,0,0,0;173526;1;173548,1744201286117769115,1744201286388303953
198496225329153,16777217,1,1;0,0,0,1;151691;-1;1;157641,1744201285299313062,1744201285543548327
138624381222912,16777216,1,1;0,0,0,1;93949;-1;1;100018,1744201283216276612,1744201283442029768
244400835788800,16777216,0;1,0,0,0,1;208244;0;208321,1744201287266613527,1744201287602748869
107249645125632,16777216,0;1,0;1,0,0,1;65808;0;66040;-1;1;60002;0;60106,1744201282033633076,1744201282302402138
296614753206272,16777216,1,0,0,0,1;283357,1744201290336425502,1744201290766590972
276312442798080,16777216,1,1,0,0,1;246265,1744201289028544111,1744201289416231489
226181584519169,16777217,0;1,1;0,0,0,1;181176;0;181336;-1;1;187014;0;187282,1744201286413122383,1744201286697251944
253841173905409,16777217,0;1,0,0,0,1;220540;0;220722,1744201287760842227,1744201288119015611
138993748410368,16777216,0;1,0,0,0,1;100328;0;100456,1744201283228182922,1744201283455723999
165863063814144,16777216,0;1,1,0,0,0;120689;1;120759,1744201284168727393,1744201284391106136
142597225971713,16777217,0;1,1,0,0,1;98041;0;98137,1744201283355753790,1744201283585182084
110483755499520,16777216,0;1,1;0,0,0,1;63927;0;64204;-1;1;69852;0;70121,1744201282168296647,1744201282438032947
265209952337921,16777217,0;1,0,0,0,1;236126;0;236309,1744201288387035490,1744201288755440587
76527744057344,16777216,0;1,1,0,0,1;35658;0;36036,1744201281122041510,1744201281186477337
178271224332289,16777217,0;1,0,0,0,1;138454;0;138603,1744201284595109120,1744201284815666469
274302398103552,16777216,0;1,0;1,0,0,1;248818;0;248944;-1;0;243420;1;243464,1744201288908135367,1744201289290381057
94137109970945,16777217,1,0,0,0,1;50724,1744201281610028496,1744201281756434619
209830644023296,16777216,1,1;0,0,0,1;163526;-1;1;169411,1744201285744036733,1744201285999595281
130339389308928,16777216,1,1;0,0,0,1;85547;-1;1;91720,1744201282922705291,1744201283153673280
98595286024193,16777217,0;1,0,0,0,1;55090;0;56966,1744201281714436928,1744201281955071738
122234786021377,16777217,0;1,1,0,0,1;77203;0;77302,1744201282637489715,1744201282864697226
152406931275776,16777216,1,0,0,0,1;113641,1744201283698421455,1744201283923560356
297589710782465,16777217,1,1,0,0,1;279109,1744201290400848423,1744201290828942711
86668161843200,16777216,0;1,1;0,0,0,1;40905;0;40980;-1;1;46881;0;46967,1744201281471755751,1744201281589291017
240337796726785,16777217,0;1,1,0,0,1;197497;0;197591,1744201287062683062,1744201287390173074
194506200711168,16777216,0;1,0;1,0,0,0;153935;1;154007;-1;0;147920;1;147980,1744201285159038075,1744201285394287850
241660646653952,16777216,0;1,0,0,0,1;204793;0;204919,1744201287127009372,1744201287455881792
86981694455809,16777217,0;1,1;0,0,0,1;41090;0;41143;-1;1;47060;0;47145,1744201281480237294,1744201281595218849
173061429002240,16777216,1,0;1,0,0,1;133432;-1;1;127477,1744201284414907354,1744201284633016492
130622857150464,16777216,0;1,1;0,0,0,1;85954;0;86027;-1;1;92100;0;92181,1744201282932100120,1744201283164418918
257238493036545,16777217,1,1;0,0,0,1;219486;-1;1;225064,1744201287951835584,1744201288303361915
77305133137921,16777217,1,1,0,0,1;35402,1744201281128887297,1744201281186692241
206768332341248,16777216,1,1;0,0,0,1;160241;-1;1;166241,1744201285619420869,1744201285875651622
77502701633537,16777217,0;1,1;0,0,0,0;36224;1;36583;-1;0;42299;1;42623,1744201281130747785,1744201281418257633
231954020564992,16777216,1,0;1,0,0,1;193265;-1;1;187608,1744201286665190470,1744201286958749514
184739445080065,16777217,0;1,0;1,0,0,1;144539;0;144616;-1;1;138517;0;138593,1744201284816004865,1744201285043758281
264909304627201,16777217,0;1,0;1,0,0,1;235647;0;235836;-1;1;230169;0;230251,1744201288369488399,1744201288738015253
177038568718337,16777217,1,1,0,0,1;131243,1744201284552668316,1744201284771537042
272885058895872,16777216,1,1,0,0,1;241134,1744201288822642943,1744201289202311549
196022324166657,16777217,1,1;0,0,0,1;149222;-1;1;155252,1744201285215089692,1744201285446794003
267971616309249,16777217,1,0;1,0,0,1;239917;-1;1;234342,1744201288545368378,1744201288916572896
159588116594688,16777216,0;1,0;1,0,0,1;120594;0;120806;-1;1;114792;0;114881,1744201283950547222,1744201284176109729
227349815623680,16777216,1,1,0,0,1;182518,1744201286463881492,1744201286749230174
173065723969536,16777216,0;1,0;1,0,0,1;133513;0;133651;-1;1;127553;0;127681,1744201284414986803,1744201284638971676
302103721410560,16777216,1,0;1,0,0,1;291648;-1;1;286082,1744201290699920127,1744201291130238664
114091528028161,16777217,0;1,0,0,0,1;74058;0;74363,1744201282316557686,1744201282569990481
276170708877313,16777217,0;1,1,0,0,1;246112;0;246289,1744201289019763246,1744201289412712485
106841623232513,16777217,1,1;0,0,0,1;59463;-1;1;65434,1744201282021942702,1744201282285824207
299436546719745,16777217,0;1,0,0,0,1;287512;0;287805,1744201290521631861,1744201290953077848
260103236222976,16777216,0;1,0,0,0,1;229044;0;229170,1744201288107956454,1744201288462901611
301695699517441,16777217,1,0,0,0,1;291042,1744201290673694221,1744201291105038026
78365990060033,16777217,0;1,1,0,0,0;36296;1;36655,1744201281138142955,1744201281423858822
227418535100417,16777217,1,1;0,0,0,1;182617;-1;1;188353,1744201286466459688,1744201286753853414
249670760660992,16777216,0;1,1,0,0,1;209192;0;209360,1744201287536531194,1744201287880785987
181226161831936,16777216,0;1,0;1,0,0,1;141225;0;141292;-1;1;135216;0;135276,1744201284694015298,1744201284920732085
77670205358080,16777216,0;1,0,0,0,0;42351;1;42675,1744201281132022070,1744201281416428856
154511465250816,16777216,0;1,0,0,0,1;115690;0;115833,1744201283771211604,1744201284001990728
307545444974593,16777217,1,0;1,0,0,1;299881;-1;1;294393,1744201291070697329,1744201291477623777
254498303901696,16777216,0;1,0,0,0,1;221349;0;221579,1744201287793484582,1744201288154678765
207966628216833,16777217,1,0,0,0,1;167463,1744201285667818089,1744201285926584778
274310988038144,16777216,0;1,0,0,0,1;248822;0;248948,1744201288908455328,1744201289286994793
194832618225664,16777216,1,0,0,0,1;154215,1744201285171358243,1744201285402995127
193355149475840,16777216,0;1,1,0,0,0;146746;1;146812,1744201285118653867,1744201285353834112
281144281006080,16777216,1,1;0,0,0,1;253472;-1;1;258907,1744201289314359418,1744201289731252081
206295885938689,16777217,1,0;1,0,0,1;165592;-1;1;159587,1744201285601344593,1744201285854880790
141325915652096,16777216,1,1,0,0,1;96660,1744201283309802828,1744201283537529174
174749351149568,16777216,1,0;1,0,0,1;135186;-1;1;129203,1744201284471914718,1744201284691557148
201730335703041,16777217,1,0,0,0,1;160894,1744201285422200396,1744201285671436210
261511985496064,16777216,0;1,1;0,0,0,1;225528;0;225602;-1;1;230983;0;231239,1744201288184366447,1744201288545909545
94820009771008,16777216,1,0,0,0,1;51111,1744201281625305872,1744201281772661330
205497022021632,16777216,1,1,0,0,1;158799,1744201285566327233,1744201285823636812
80934380503040,16777216,0;1,0;1,0,0,0;44497;1;44949;-1;0;38506;1;38979,1744201281160281698,1744201281520985306
131799678189569,16777217,1,0;1,0,0,1;93098;-1;1;86946,1744201282972636334,1744201283199406532
251659330519041,16777217,0;1,0,0,0,1;217762;0;217880,1744201287643822332,1744201288000715932
107507343163393,16777217,0;1,1,0,0,1;60473;0;60621,1744201282045455448,1744201282315210704
153850040287232,16777216,1,1,0,0,1;109041,1744201283746119700,1744201283971839304
256242060623873,16777217,1,0,0,0,1;223516,1744201287888684694,1744201288241320209
132843355242497,16777217,1,1;0,0,0,1;87863;-1;1;94030,1744201283009576739,1744201283231591238
177274791919617,16777217,0;1,0;1,0,0,1;137597;0;137708;-1;1;131620;0;131740,1744201284562131864,1744201284784594044
243709346054145,16777217,1,1;0,0,0,1;201688;-1;1;207300,1744201287228074137,1744201287568702363
200738198257665,16777217,0;1,1;0,0,0,1;153978;0;154096;-1;1;159908;0;160097,1744201285386450940,1744201285635953605
238113003667456,16777216,0;1,1,0,0,0;194789;1;194814,1744201286950848183,1744201287275856040
154898012307456,16777216,0;1,0,0,0,0;116149;1;116189,1744201283787192072,1744201284015876378
242863237496833,16777217,0;1,1;0,0,0,1;200554;0;200667;-1;1;206276;0;206390,1744201287186294236,1744201287521825422
217325361954817,16777217,0;1,1,0,0,1;171502;0;171611,1744201286041874391,1744201286307396666
190391622041601,16777217,1,1,0,0,1;143876,1744201285021959717,1744201285242048825
124738751954944,16777216,1,1;0,0,0,1;79696;-1;1;85722,1744201282723059797,1744201282949210071
119597676101632,16777216,0;1,0,0,0,1;80398;0;80512,1744201282535215466,1744201282769251161
253755274559489,16777217,1,1;0,0,0,1;214779;-1;1;220328,1744201287757708366,1744201288114637592
240178882936832,16777216,1,0;1,0,0,1;203068;-1;1;197296,1744201287053799304,1744201287379308122
171081449078784,16777216,1,0,0,0,1;131727,1744201284349066056,1744201284566348660
204371740590081,16777217,1,0,0,0,1;163653,1744201285524377783,1744201285778007936
107902480154624,16777216,0;1,1;0,0,0,1;60800;0;60904;-1;1;66702;0;66824,1744201282055784082,1744201282328431845
204951561175041,16777217,0;1,1,0,0,0;158392;1;158432,1744201285547230668,1744201285808327998
117707890491392,16777216,0;1,0,0,0,1;78379;0;78562,1744201282467106424,1744201282706925731
147953050189825,16777217,1,1,0,0,1;103264,1744201283547586177,1744201283768740460
234397856956417,16777217,0;1,1,0,0,1;190496;0;190653,1744201286779274967,1744201287091490680
228178744311808,16777216,1,0;1,0,0,1;189280;-1;1;183460,1744201286500318931,1744201286789129080
191985054908416,16777216,1,1;0,0,0,1;145315;-1;1;151350,1744201285066318926,1744201285292906149
250078782554112,16777216,1,0,0,0,1;215467,1744201287560750988,1744201287898637542
266726075793409,16777217,0;1,1,0,0,1;232615;0;232711,1744201288474633994,1744201288842214620
180895449350145,16777217,0;1,0;1,0,0,1;140857;0;140984;-1;0;134846;1;134929,1744201284682302552,1744201284911401577
134368068632576,16777216,0;1,1;0,0,0,1;89616;0;89785;-1;1;95797;0;96100,1744201283065624499,1744201283295767858
165725624860672,16777216,0;1,0,0,0,1;126551;0;126708,1744201284164281266,1744201284387511049
138834834620416,16777216,1,1;0,0,0,1;94160;-1;1;100227,1744201283221631147,1744201283449121769
303121628659712,16777216,1,0;1,0,0,1;293200;-1;1;287622,1744201290770668346,1744201291193149763
282754893742081,16777217,1,0,0,0,1;261510,1744201289420178368,1744201289836233508
188050864865280,16777216,0;1,1;0,0,0,1;141650;0;141830;-1;1;147618;0;147806,1744201284933060979,1744201285160660084
143104032112641,16777217,1,0,0,0,1;104340,1744201283374717064,1744201283597081591
227366995492865,16777217,0;1,0;1,0,0,1;188478;0;188589;-1;1;182666;0;182774,1744201286464889146,1744201286756492324
91620259135488,16777216,1,0;1,0,0,1;49433;-1;1;43498,1744201281558210536,1744201281697568631
264093260840960,16777216,0;1,1,0,0,1;228825;0;229004,1744201288322340207,1744201288688890697
173903242592257,16777217,1,1;0,0,0,1;128287;-1;1;134289,1744201284441824439,1744201284662030418
224205899563009,16777217,1,1,0,0,1;178850,1744201286326056971,1744201286598508552
76222801379328,16777216,0;1,0,0,0,0;41568;1;41642,1744201281119392581,1744201281183793883
162594593701889,16777217,0;1,0,0,0,0;123767;1;123849,1744201284057805750,1744201284284801722
113747930644481,16777217,0;1,0;1,0,0,1;73763;0;73917;-1;0;67772;1;67816,1744201282304706399,1744201282555967252
288952531550209,16777217,1,1;0,0,0,1;265685;-1;1;271350,1744201289822018920,1744201290247519402
83524245782529,16777217,1,0,0,0,1;45203,1744201281379495484,1744201281517425024
167108604329985,16777217,1,0;1,0,0,1;127716;-1;1;121734,1744201284211371069,1744201284425111354
118223286566913,16777217,1,0;1,0,0,1;78763;-1;1;72808,1744201282485283381,1744201282720587781
155366163742720,16777216,0;1,0;1,0,0,1;116537;0;116800;-1;1;110584;0;110720,1744201283803436055,1744201284031913843
98582401122304,16777216,1,0,0,0,1;55017,1744201281713941837,1744201281952862145
179177462431745,16777217,1,1;0,0,0,1;133158;-1;1;139198,1744201284625429511,1744201284841284211
155696876224512,16777216,0;1,1;0,0,0,1;111005;0;111152;-1;1;116938;0;117099,1744201283816019197,1744201284045591892
209448391933953,16777217,1,1,0,0,1;162936,1744201285726880856,1744201285984997913
159046950715393,16777217,1,0,0,0,1;120019,1744201283932246984,1744201284150536020
173203162923008,16777216,1,1,0,0,1;127575,1744201284418674535,1744201284640371006
161795729784832,16777216,0;1,1,0,0,0;116968;1;117025,1744201284029573083,1744201284252384759
309134582874113,16777217,1,0,0,0,1;301988,1744201291163117204,1744201291568355539
212162811265024,16777216,1,1;0,0,0,1;165958;-1;1;171854,1744201285832382541,1744201286094628690
257418881662977,16777217,1,1,0,0,1;219745,1744201287962430980,1744201288307209477
91830712532993,16777217,0;1,1;0,0,0,0;43472;1;43616;-1;1;49611;0;49612,1744201281562249348,1744201281706579990
216994649473024,16777216,0;1,0,0,0,1;177208;0;177396,1744201286030065084,1744201286296988142
109835215437825,16777217,0;1,1,0,0,1;63276;0;63397,1744201282146355355,1744201282413058534
208928700891137,16777217,1,0,0,0,1;168474,1744201285707291154,1744201285961989927
263663764111360,16777216,1,0,0,0,1;233819,1744201288302059237,1744201288666266482
237803766022145,16777217,0;1,1;0,0,0,1;194375;0;194520;-1;1;200171;0;200319,1744201286936815306,1744201287260201564
162130737233920,16777216,1,0,0,0,1;123178,1744201284042262875,1744201284261883434
238559680266241,16777217,0;1,1,0,0,1;195213;0;195313,1744201286969756514,1744201287295562811
286362666270721,16777217,1,0;1,0,0,1;267004;-1;1;261430,1744201289647139691,1744201290072599017
154090558455808,16777216,0;1,0,0,0,1;115285;0;115395,1744201283755109798,1744201283984318620
94326088531969,16777217,0;1,1;0,0,0,1;44890;0;44957;-1;1;50912;0;51003,1744201281614687614,1744201281765637808
237288369946624,16777216,0;1,0;1,0,0,1;199442;0;199624;-1;1;193686;0;193824,1744201286905699740,1744201287229745829
154107738324993,16777217,0;1,1;0,0,0,1;109354;0;109459;-1;1;115308;0;115414,1744201283756736726,1744201283987833207
100768539475969,16777217,0;1,0;1,0,0,1;58246;0;59216;-1;1;52274;0;53252,1744201281766391384,1744201282038006627
141570728787968,16777216,1,0;1,0,0,1;102973;-1;1;96990,1744201283322111124,1744201283547012649
216367584247808,16777216,1,1,0,0,1;170559,1744201286004513185,1744201286269054397
210333155196929,16777217,0;1,1,0,0,1;164024;0;164115,1744201285763219269,1744201286022033837
112545339801601,16777217,1,0,0,0,1;72137,1744201282251700176,1744201282510511651
244125957881856,16777216,0;1,1;0,0,0,1;202203;0;202281;-1;1;207834;0;208000,1744201287250062306,1744201287589115102
197396713701376,16777216,0;1,0,0,0,1;156664;0;156773,1744201285262810230,1744201285505114485
83227893039104,16777216,1,0;1,0,0,1;44902;-1;1;38934,1744201281189037229,1744201281517396190
98208738967553,16777217,1,0;1,0,0,1;54651;-1;1;48652,1744201281705747094,1744201281932586373
134316529025025,16777217,1,1,0,0,1;89513,1744201283064629719,1744201283287091479
224936044003329,16777217,0;1,0,0,0,1;185871;0;185982,1744201286366457961,1744201286645224030
216762721239040,16777216,0;1,1,0,0,1;171033;0;171136,1744201286021165125,1744201286288840588
199896384667649,16777217,0;1,1;0,0,0,1;153134;0;153253;-1;1;159141;0;159283,1744201285354477020,1744201285603478644
141510599245825,16777217,1,1;0,0,0,1;96897;-1;1;102870,1744201283320965470,1744201283546202657
162328305729536,16777216,0;1,0;1,0,0,1;123470;0;123603;-1;1;117557;0;117675,1744201284049087784,1744201284273685457
240410811170817,16777217,0;1,0,0,0,1;203334;0;203543,1744201287066021777,1744201287393441717
127603495141377,16777217,1,0;1,0,0,1;88801;-1;1;82787,1744201282826005519,1744201283053979591
179632728965120,16777216,1,1;0,0,0,1;133637;-1;1;139668,1744201284640508434,1744201284861645513
167297582891008,16777216,1,0;1,0,0,1;127981;-1;1;121996,1744201284218780906,1744201284435629795
253759569526785,16777217,1,1;0,0,0,1;214780;-1;1;220329,1744201287757860913,1744201288113452024
246007153557505,16777217,0;1,0;1,0,0,1;210211;0;210516;-1;1;204594;0;204824,1744201287348250464,1744201287689955325
225262461517824,16777216,1,0,0,0,1;186047,1744201286376208568,1744201286652488044
233517388660736,16777216,1,1,0,0,1;189397,1744201286739420585,1744201287042554958
141794067087360,16777216,1,1,0,0,1;97236,1744201283329847074,1744201283556970206
193230595424256,16777216,1,0,0,0,1;152562,1744201285115362831,1744201285344473838
255623585333248,16777216,0;1,0;1,0,0,1;222911;0;223112;-1;1;217374;0;217475,1744201287857023382,1744201288217116615
163221658927104,16777216,1,0,0,0,1;124092,1744201284078489619,1744201284299523223
116415105335296,16777216,0;1,0;1,0,0,1;76990;0;77114;-1;1;70961;0;71076,1744201282417097505,1744201282660874982
106223147941889,16777217,1,0;1,0,0,1;64945;-1;1;58957,1744201282002984507,1744201282254626947
197538447622145,16777217,1,0,0,0,1;156609,1744201285267726430,1744201285499684358
270290898649089,16777217,0;1,1,0,0,1;237751;0;237855,1744201288675699933,1744201289056026698
163410637488128,16777216,1,0;1,0,0,1;124403;-1;1;118447,1744201284084756648,1744201284307330758
218910204887041,16777217,0;1,0;1,0,0,1;179258;0;179387;-1;0;173346;1;173381,1744201286111777203,1744201286382496948
110664144125952,16777216,1,1;0,0,0,1;64091;-1;1;70007,1744201282174848111,1744201282440722372
266519917363200,16777216,0;1,0;1,0,0,1;237949;0;238050;-1;1;232283;0;232393,1744201288461400529,1744201288830383502
308790985490433,16777217,1,0,0,0,1;301578,1744201291144354336,1744201291552099193
234591130484736,16777216,1,0;1,0,0,1;196365;-1;1;190550,1744201286786309670,1744201287096277127
148292352606209,16777217,1,1,0,0,1;103575,1744201283559841122,1744201283779067390
96035485515776,16777216,0;1,0;1,0,0,1;52425;0;53690;-1;1;46644;0;47649,1744201281652050714,1744201281841505002
237180995764225,16777217,0;1,0,0,0,1;199374;0;199500,1744201286901679744,1744201287225211987
111836670197761,16777217,0;1,0;1,0,0,1;71439;0;71565;-1;1;65456;0;65574,1744201282225718480,1744201282486206596
192496156016641,16777217,1,1;0,0,0,1;145759;-1;1;151714,1744201285084779085,1744201285312625344
96542291656704,16777216,1,1,0,0,1;47038,1744201281663702815,1744201281851755219
121427332169728,16777216,1,0,0,0,1;82306,1744201282601847030,1744201282835188871
271961640927233,16777217,0;1,1,0,0,1;240156;0;240254,1744201288778915661,1744201289157986194
179400800731136,16777216,0;1,0;1,0,0,1;139593;0;139699;-1;1;133569;0;133673,1744201284632502195,1744201284858186692
114332046196737,16777217,1,1;0,0,0,1;68294;-1;1;74307,1744201282326501246,1744201282579632654
228938953523200,16777216,1,1;0,0,0,1;184128;-1;1;189900,1744201286530373232,1744201286817506579
97534429102080,16777216,1,1;0,0,0,1;48212;-1;1;54146,1744201281685113270,1744201281898715508
146449811636224,16777216,0;1,0;1,0,0,1;107791;0;107981;-1;0;101896;1;101988,1744201283490067543,1744201283717217835
197864865136640,16777216,0;1,1,0,0,1;151118;0;151254,1744201285277313510,1744201285522367624
167714194718721,16777217,1,0,0,0,1;128427,1744201284232998380,1744201284448985830
218691161554945,16777217,1,0,0,0,1;178761,1744201286099938601,1744201286370214321
189425254400001,16777217,0;1,0;1,0,0,1;149059;0;149184;-1;1;143041;0;143160,1744201284983072242,1744201285212823693
